QQ,Info
36,和谐 福换 敬业 福 我缺 友善 福     和谐 换行 换 和谐 换 没有 敬业 17321094105 差 敬业 长安 识别码 免费 听课 小 象 学院 大家 互扫 邀请 别人
293,爱国 福换 敬业 福
225,小 象 学院 新年 活动 扫码 参加 互利互惠 小 象 学院 新年 活动 扫码 参加 互利互惠 小 象 学院 新年 活动 扫码 参加 互利互惠
211,图 说话 每种 排列组合 背后 故事 出来 全是 泪
227,互扫
386,已知 theta 当作 已知 epsilon 服从 均值 差 常数 方差 类型 分布 分布 条件 theta   乘起来 常数 假设 真值 分布 epsilon 分布 theta 取值 具体 确定 随机变量 theta 参数 公式 表述 理解 严不 严谨
205,请教 问题 epsilon 服从 正态分布   视频 里 听到 随机变量 服从 正态分布 画风 一转 epsilon 服从 正态分布 随机变量 指 求 解释 求 讽刺 随机误差 eplison 联系 起来 随机变量 服从 正态分布 画风 一转 误差 服从 正态分布 搞清楚 随机变量 误差 关系 想 了解 老师 随机变量 东西 中心 极限 定理 对象 随机变量     误差 体现 概念 这点 问题 大概 明白 假设 产生 误差 因素 独立 分布 因素 误差 服从 正态分布   老师 随机变量 其实 造成 误差 因素 微小 量 必须 IID   条件 好 严格 特别 分布 主要 分布 感觉 严格 多谢 两位 想 了解 这段话 那本书 文章 里 出现 好 细 想 看一看 拜拜 抢 两个 深度 学习   明明 退 好像 不能 积分 抢 spark 换 谢谢 老师 解答 深度 学习 课程 码   换个   spark 课程 码   今天 晚上 有课 求助   sklearn 里 随机 森林 oob 估计 求 roc f1 找到 半天 api 找到 具体 函数 oob score   oob decision function
303,所有 向量 预测 模型 最终 表现 应该 正态分布 加入 eplison 参数 分布 变成 正态分布 会 全部 平面 符合 常理 https wxe9c061d2aed9ae09 91pintuan com group 58858c2e163b81ce32ac2fb7 课是 kaggle 案例 请问 轴想 单词 横着 显示 不是 竖 应该 设置 老师 只选 两维 这图 不错 http url cn 459KL3r 天池 平台 好 迭代 迭代 几次
17,spark hadoop 几个 瞬间 没有 抢 spark hadoop 几个 难道 没有 奖品 出错 估计 客服 沟通 等会发 几个 几个 突然 发现 大神 好多 英语 好 估计 听 MIT 课 问题
210,抢 面试 算法 觉得 课 可能 小象 最 硬 课
245,投放 点哇 遇到 牛云 稳定
382,白 邀请 多人点     太快 早说     早说 抢 spark   .... 问个 小白 问题 　 　 随机 梯度 下降 不是 拿到 样本 计算 样本 一条 ｘ ｘ xn   很多 ｘ ｘ xn 才 样本 抢 坐等 邹 老师 开 深度 学习 .... 感觉 那命 抢
258,import   tkinter     If   this   fails   your   Python   may   not   be   configured   for   TkImportError   No   module   named   tkinter tkinte 模块 好像 不大好 安装 RuntimeError   tk   version   8.5   doesn   match   libtk   version   8.6 版本 区别 问题 咨询 地址 问题 咨询 讨论 邹 老师 算法 数据量 比较 大 情况 使用 直播 地址 发个 换 电脑
309,期望 毕竟 找 工作
63,退 积分 互赠 积分 好 富强 换 和谐 以外 敬业 富强 友善 大家 学习 好难 抢 道理 没有 邹 老师 课 邹 老师 讲 好
329,看不见 好 直播 结束 啥意思 黑 黑屏 12.1 import   pydotplus 报错 No   module   named   pydotplus 搞 pydotplus 搞 试一下 谢谢 graphviz 2.38 msi   已经 安装 报错 Traceback   most   recent   call   last     File   D F С             2017 10     ʮ       ο   12 RandomForest         12 RandomForest 12.1 Iris DecisionTree py   line   57   in   module         graph write pdf iris pdf     File   D Program   Files Anaconda2 lib site packages pydotplus graphviz py   line   1810   in   lambda         prog self prog   self write path   format   prog prog     File   D Program   Files Anaconda2 lib site packages pydotplus graphviz py   line   1918   in   write         fobj write self create prog   format     File   D Program   Files Anaconda2 lib site packages pydotplus graphviz py   line   1960   in   create         GraphViz   executables   not   found pydotplus graphviz InvocationException   GraphViz   executables   not   found 直播 等待 没有 chrome 我头 一次 出现 情况 以前 好使 不是 加 右边 群 反应
236,好像 断
250,  老师 过年 听 录像 加载 搞 感觉 厉害 学了 多久 周志华 西瓜   确实 好吃 结合 学习 84 已经 晕 没有 命中率 默认 50 % 那题 腾讯 面试题
182,三张 友善   送 友善 加   15708415646
252,    敬业 福
55,iframe   不能 包含 多个   img 课程 购买 加入 加班 加入 班级 我加群 没有 反应
354,打开 群 全部都是 换福 没人要
98,秒 无 不要 加 一次 抢 兑 舍得 下脸 总能 弄 积分 朋友圈 封杀 危险   弄 积分 抢 不到
319,请问 下载 app 地址 问 有没有 零 基础 零 经验 找到 算法 类 工作 想 跳槽 基本 零 经验 不想 做 大 数据 开发 java 开发 工作 之余学 课程 辞职 学 找到 算法 工作 可能性 多大 求 指点 囧 工作 中 涉及 数据挖掘 部分 工作 经验 才行 身为 已 工作 经验 想 攒 经验 途径 现在 搞 技术 就算 在校 不是 价位 好 只能 先干 开发 看看 不能 接触 算法 人往 高处 走 比起 纯敲 代码 更 喜欢 算法 挖掘 方面 ╮ ╯ ╰ ╭ 明白 工作 含金量 最 直观 工作 等级 价值 招聘 ╮ ╯ ╰ ╭ 地位 价格 高些 才 抓紧 攒 经验 做 技术 年龄 限制 问题 不停 学 啥时候 管理层 才 没有 危机感 人口 太 安全感 比较 难 老板 开发 不好 干太长 转行 架构师 厉害 人 做不了 责任 比较 大 管理层 难些 纯 技术 爬上去 Anaconda2 python2 版 64 位 链接 http pan baidu com 1gfuR8hP   密码 godlAnaconda3 python3 版 64 位 链接 http pan baidu com 1sldCmGt   密码 6mwr 试试 群里 找到 版本 不是 版本 是因为 公司 人少 明天 不是 放假 初学者 觉得 听从 前辈 忠告 老师 经验 听从 老师 课程 安排 目标 不是 一蹴而就 想开 好车 开车 工作 技术 原理 当然 懂 学 机器 学习 不是 仅仅 会 开车 工作 事业 从小到大 学习 出来 基础 重要 重要 已经 个人 本身 素养 浅尝辄止 确实 不用 关键 没有 人 不想 事业 深度 发展 其实 最 重要 课程 老师 设计 大家 报班 安排 觉得 合适 课程 尊重 老师 大多数 人 想法 几点 才 睡午觉 算了 工作 个人见解 不同 争论 无益 不会 R 语言 影响 做 机器 学习 深度 学习 工程师 不是 微博 回复体 请问 现在 工作 中 机器 学习 深度 学习 相关 Python2 多谢
146,https segmentfault com 1190000006749072 依然 没有 解决 mac   输出 中文字体 问题 周五 代码 mac   运行   报错 pydotplus graphviz InvocationException GraphVix executtables   not   found   有人 碰到 类似 问题 graplphvix   pip   网站 没有 找到 mac 版本 安装包 恩 安装包 http www graphviz org Download macos php   下载 2.36 版本 能够 跑 出 图来 里面   plt pcolormesh 画像 素用 归一化 分类器 函数 sc scl 名称 好像 说法   名称   名称 来看 步骤 运行 老师 练习 12.4   意思 上次 好像 讲完 结束 哪位 大神 输出 决策树 意思 单一 特征 预测 两个 正确性 y1 y2 有点像 参数 方程 形式 很卡 帮忙 看看 情况 直播 群点 开 qq 允许 后 没什么 发生 3097420997 scikit 没有 xgboost 包 xgboost   晕乎乎 反正 劝 别人 买房 在家 已经 有房 周三 实践 中   老师 开卦   纠结 意思 np tile np tile 16.3 实践 中 clf dual coef   支撑 向量 系数 指 跑 下来   0.1   大部分 0.1   0.1 出现 0.046   0.046 http stackoverflow com questions 22816646 the dimension of dual coef in sklearn svc   求 英语 大神 分错 超出 间隔 好像 库 课上 讲 soft 周 老师 这次 课程 中 穿插 讲讲 简单 使用 感觉 现在 会 问起 神经网络 clusters     unique size       if     in   hat   else   里面 表示 噪音 使用 xgboost 库 处理 类别 平衡 跑 xgboost   为啥 出现 训练 集 错误率 哪位 大神 看看 这是 问题 哪位 大神 order     pairwise distances argmin mu1 fact   mu2 fact   mu1   mu2   metric euclidean     意思
266,从头到尾 摊手 喷血 家里 蹲
127,昨天 加入 插班 今天 是不是 直播 好 今天 直播 课 点击 直播 课 反应 好 谢谢 请问 下次 开课 谢谢 老师 图 解释 LASSO 求出 参数 稀疏 解 解释 听不大 懂 是不是 蓝色 部分 圆 红色 部分 菱形 往往 相交 坐标轴 附近 是否 交 坐标轴 是不是 蓝色 圆圆 心 位置 蓝色 圆圆 心 位置 改变 是不是 不交于 坐标轴 明白 这是 等高线 好奇 会 相交 坐标轴 是不是 理解 L1 正则 图形 菱形 坐标轴 方向 端点 其离 中心点 半径 比较 长 比较 容易 坐标轴 相交 多谢 解惑 求问   P 值 谢谢 邹 老师 问个 肤浅 问题 Logistic Softmax 回归 SVM 决策树 随机 森 Adaboost GBDT kMeans DBSCAN DensityPeak AP LPA 主题 模型 LDA 隐 马尔科夫 模型 HMM 机器 学习 算法 算法 神经网络 常用 机器 学习 算法 今天 直播 老 黑屏 我家 网络 不行 姓 邹 是不是 比较 适合 机器 学习 求教 朋友 讲 讲 证明 二项分布 共轭 先验 deta 分布 等于 请问       0.1   值 哪位 先进 帮忙 释疑 熵 信息 增益 基尼系数 今天 邹 老师 是不是 权值 严重 懵 逼 OK 谢谢 去 听 11 课 喜欢 计算题 程度 疑惑 总要 有个 计算 而来 依据 今天 邹博 提到 叶 权重 名词 原本 概念 第一个 树有 残差 树去 计算 残差 权值 加权 累加 一棵树 输出 理解 每棵 树 权重 叶 权重 应该 两回事 反正 糊涂 寒冷 夜晚 唯一 翻滚 冒泡 脑子 明天 正常 运转 决定 考虑 问题 谢谢 刚才 老师 上课时 演示 识别 手写 数字 例子 中 直接 像素 值 特征值 输入 总 感觉 做 太 暴力 群里 做 图像识别 同学 不能 介绍 有没有 提取 特征 方法 谢谢 深度 学习 后面 不是 卷积 哪位 同学 pycharm 破解版 方便 分享 网校 群 里面 讨论 不合时宜 字面上 理解 损失 函数 通常 求 最小化 目标 函数 通常 求 最大化 懂 瞎 比比 if   then   参加 今天 深度 学习班 道友 那门 课 课程 群是 谢谢 肯定 邹 老师 讲课 深入浅出 不是 人 能比 火车 胎 听 现在 出 错 AttributeError   module   tensorflow   has   no   attribute   Session
94,直博是 意思 本科 升 博士 不是 越来越 难
218,算法 工程师 机器 学习 数据挖掘 工作 牛 逼 公司 需求量 公司 里面 管理层 人不多 做 开发 可能 人人 混到 管理层 提前 做好 准备 做 机器 学习 数据分析 工作 不会 年纪 大而 找 不到 工作 年纪 大 工作 时间 长 经验 做 开发 年纪 大 换 工作 小 年轻 公司 招 会 考虑 年纪 问题 有没有 哪位 同学 补 数学 小 象 里面 大学 数学 课程 想 一起 报名 真的 大学 数学 学得 不太好 想 补习 看见 小象 课程 不贵 想 买来 学学 家 课程 两个 人 组团 才能 买
214,记得 每个 块 存储 信息 找到 存储 位置 打开 文件 不难 估计 想 一部分 数据 用来 建模 特殊字符 看不到 直播 我先 登陆 QQ 试试 反应 只能 录播
361,楼上 招 人 今天 水 一天 屁 没干 课是 实现 代码 老是 不是 找 拍 几个 例子 老师 做过 项目 明说 好 觉得 损害 利益 老师 备课 热情 伤害 可惜 没有 投票 机制 T 出去 意见 GAN 里 纳什 均衡 意义 昨天 北京 建筑 设计院 盖 有人 问个问题   正态分布 相减 算 SAS 效率 太低 得用 凭条 搭建 平台 mac 好像 不能 跳转 看到 班里 红人
22,复制 条 信息 打开 手机 淘宝 即可 看到 kaggle 机器 学习 视频教程 资料 深度 神经网络 python 爬虫 学习 指导 ￥ Quph7FQS3C ￥ http b1wt com 2N5fVu cv Quph7FQS3C sm 0f60db 机器 学习 资料 欢迎 购买
368,for     in   aces         str     pd DataFrame 表达式 肯定 报错 大家 有没有 解决办法 循环 生成 dataframe 觉得 问题 业务 问题 考虑 比较 好 工业 应用 肯定 会 遇到 各种各样 问题 缺失 值 特征 存在 问题 算法 好点 某种 算法 可能 会 问题 面试 公司 当然 就要 假设 可能 会 存在 问题 有时候 面试官 求证 极好 面试 别老谈 算法 读读 背背 会 东西 面试 看到 思维 形成 一套 解决问题 套路 去 干活 公司 场景 看看 面试 部门 招 总归 解决 问题 去 解决 问题 面试 算法 公司 搭 随便 数据挖掘 挺 咱是 找 数据挖掘 找 算法 工程师 其实 好多 搞 机器 学习 数学 学院 统计学 忘 完 二流 大学 只能 现在 努力 确实 不牛 逼 年薪 百万 不来 听课 年薪 百万 满足 不想 数学家 现在 二三十万 大城市 太 辛苦 应该 中年 要来 充 充电 较真 可能 中年 会 原因 去 学习 现在 只想 挣点 想 一个点 好好 搞搞 上学 正好 学 统计学 跑 800 文件 吃 几个 内存 信息 增益 本质 不确定性 度量 当做 分类 指标 理解 变量 做 分类 产生 不确定性 小 变量 应该 最 重要 做 决策树 肯定 最 重要 变量 放在 根 节点 树不深 特征 筛选 重要 变量 直接 被忽略了 边界 决策树 分支 条件 http cos name 2012 02 valentines gift by using 写 https www zhihu com question 30402203 玫瑰花 递送 仪式 截图 看看 木有 matlab 共线性 经典 统计学 必然 会 遇到 机器 学习 中 实际 拟合 相关 拟合 可能 强 共线性 机器 学习 中 拟合 已经 成熟 处理 没说 共线性 实际上 模型 拟合 模型 用于 预测 共线性 没有 关系 不用 做主 成分 经典 处理 方法 预测 精度高 才 王道 简单 来讲 共线性 会 提高 预测 精度 主要 模型 拿来 解释 拿来 预测 模型 拿来 解释 不能 一丁点 共线性 学 统计 后来 发现 经典 方法 工业界 不用 care 恩恩 tensorflow
